timestamp,lat,lon,is_powered_on
2020-07-03 16:32:41.397000+00:00,39.11613,-84.80529,1
2018-06-09 16:25:19.280000+00:00,39.11613,-84.80529,1
2017-11-24 16:36:14.460000+00:00,39.11613,-84.80529,0
2019-11-01 16:32:42.327000+00:00,39.11613,-84.80529,0
2020-05-09 16:32:43.614000+00:00,39.11613,-84.80529,1
2019-06-04 16:32:41+00:00,39.11613,-84.80529,1
2018-06-19 16:25:30.100000+00:00,39.11613,-84.80529,1
2020-08-20 16:42:41.424000+00:00,39.11613,-84.80529,1
2018-08-18 16:25:18.280000+00:00,39.11613,-84.80529,1
2018-07-07 16:40:12.900000+00:00,39.11613,-84.80529,1
2019-09-05 16:42:35.282000+00:00,39.11613,-84.80529,1
2020-10-31 16:32:42+00:00,39.11613,-84.80529,1
2020-11-03 16:42:38.168000+00:00,39.11613,-84.80529,1
2019-11-19 16:42:33.513000+00:00,39.11613,-84.80529,1
2016-08-08 16:26:11.594000+00:00,39.11613,-84.80529,1
2019-04-23 16:42:42+00:00,39.11613,-84.80529,1
2018-12-26 16:32:32.060000+00:00,39.11613,-84.80529,1
2016-08-21 16:42:30.230000+00:00,39.11613,-84.80529,1
2019-09-12 16:32:37.612000+00:00,39.11613,-84.80529,1
2018-01-28 16:42:23.350000+00:00,39.11613,-84.80529,1
2020-06-16 16:42:38.218000+00:00,39.11613,-84.80529,1
2019-05-25 16:32:42+00:00,39.11613,-84.80529,1
2018-07-14 16:28:34.560000+00:00,39.11613,-84.80529,1
2020-09-16 16:32:43.686000+00:00,39.11613,-84.80529,1
2017-07-14 16:29:04.960000+00:00,39.11613,-84.80529,1
2020-08-07 16:32:45.193000+00:00,39.11613,-84.80529,1
2019-10-15 16:42:38.770000+00:00,39.11613,-84.80529,1
2020-10-16 16:32:44.893000+00:00,39.11613,-84.80529,1
2018-08-31 16:39:20.610000+00:00,39.11613,-84.80529,1
2020-03-30 16:32:35.189000+00:00,39.11613,-84.80529,1
2018-11-06 16:32:34.800000+00:00,39.11613,-84.80529,1
2019-09-20 16:42:35.006000+00:00,39.11613,-84.80529,1
2018-04-13 16:41:50.520000+00:00,39.11613,-84.80529,0
2019-09-10 16:42:36.872000+00:00,39.11613,-84.80529,1
2017-11-26 16:26:09.460000+00:00,39.11613,-84.80529,0
2017-05-08 16:34:26.790000+00:00,39.11613,-84.80529,1
2020-02-17 16:42:31.753000+00:00,39.11613,-84.80529,1
2020-03-25 16:32:36.991000+00:00,39.11613,-84.80529,1
2018-08-28 16:30:57.410000+00:00,39.11613,-84.80529,1
2018-05-20 16:25:21.280000+00:00,39.11613,-84.80529,0
2020-04-02 16:42:31.538000+00:00,39.11613,-84.80529,1
2018-03-19 16:33:16.880000+00:00,39.11613,-84.80529,0
2019-10-20 16:42:36.921000+00:00,39.11613,-84.80529,1
2018-06-14 16:25:54.820000+00:00,39.11613,-84.80529,1
2020-06-08 16:32:45.530000+00:00,39.11613,-84.80529,1
2020-11-28 16:42:36.135000+00:00,39.11613,-84.80529,1
2019-09-25 16:42:36.615000+00:00,39.11613,-84.80529,1
2019-05-15 16:32:42+00:00,39.11613,-84.80529,1
2020-12-05 16:32:37.402000+00:00,39.11613,-84.80529,1
2018-05-10 16:31:48.310000+00:00,39.11613,-84.80529,0
2018-08-06 16:41:35.720000+00:00,39.11613,-84.80529,1
2018-06-17 16:37:01.160000+00:00,39.11613,-84.80529,1
2018-04-30 16:21:38.590000+00:00,39.11613,-84.80529,0
2018-06-04 16:24:07.730000+00:00,39.11613,-84.80529,1
2017-10-02 16:26:18.730000+00:00,39.11613,-84.80529,1
2020-11-10 16:32:40.462000+00:00,39.11613,-84.80529,1
2018-12-19 16:42:26.940000+00:00,39.11613,-84.80529,1
2018-09-02 16:27:43.270000+00:00,39.11613,-84.80529,1
2017-03-16 16:30:30.177000+00:00,39.11613,-84.80529,1
2020-12-24 10:16:22.353000+00:00,51.53771,14.35219,1
2020-12-24 10:16:22.353000+00:00,51.53772,14.35506,1
2018-04-19 10:14:57.040000+00:00,51.53771,14.35219,1
2018-04-19 10:14:57.040000+00:00,51.53772,14.35506,1
2019-12-20 10:16:17.169000+00:00,51.53771,14.35219,1
2019-12-20 10:16:17.169000+00:00,51.53772,14.35506,1
2019-08-22 10:16:25.404000+00:00,51.53771,14.35219,1
2019-08-22 10:16:25.404000+00:00,51.53772,14.35506,1
2016-07-28 10:16:03.978000+00:00,51.53771,14.35219,1
2016-07-28 10:16:03.978000+00:00,51.53772,14.35506,1
2019-03-30 10:16:25+00:00,51.53771,14.35219,1
2019-03-30 10:16:25+00:00,51.53772,14.35506,1
2015-07-04 10:13:37+00:00,51.53771,14.35219,1
2015-07-04 10:13:37+00:00,51.53772,14.35506,1
2018-11-15 10:16:17.430000+00:00,51.53771,14.35219,1
2018-11-15 10:16:17.430000+00:00,51.53772,14.35506,1
2017-02-13 10:15:53.655000+00:00,51.53771,14.35219,1
2017-02-13 10:15:53.655000+00:00,51.53772,14.35506,1
2017-08-27 10:13:12.630000+00:00,51.53771,14.35219,1
2017-08-27 10:13:12.630000+00:00,51.53772,14.35506,1
2018-10-16 10:10:21.460000+00:00,51.53771,14.35219,1
2018-10-16 10:10:21.460000+00:00,51.53772,14.35506,1
2020-06-27 10:16:28.562000+00:00,51.53771,14.35219,1
2020-06-27 10:16:28.562000+00:00,51.53772,14.35506,1
2016-05-09 10:10:30.463000+00:00,51.53771,14.35219,1
2016-05-09 10:10:30.463000+00:00,51.53772,14.35506,1
2020-08-06 10:16:29.157000+00:00,51.53771,14.35219,1
2020-08-06 10:16:29.157000+00:00,51.53772,14.35506,1
2018-08-27 10:10:23.460000+00:00,51.53771,14.35219,1
2018-08-27 10:10:23.460000+00:00,51.53772,14.35506,1
2020-01-24 10:16:16.253000+00:00,51.53771,14.35219,1
2020-01-24 10:16:16.253000+00:00,51.53772,14.35506,1
2020-04-08 10:16:20.807000+00:00,51.53771,14.35219,1
2020-04-08 10:16:20.807000+00:00,51.53772,14.35506,1
2019-12-05 10:16:17.136000+00:00,51.53771,14.35219,1
2019-12-05 10:16:17.136000+00:00,51.53772,14.35506,1
2020-07-02 10:16:25.462000+00:00,51.53771,14.35219,1
2020-07-02 10:16:25.462000+00:00,51.53772,14.35506,1
2018-10-06 10:15:10.080000+00:00,51.53771,14.35219,1
2018-10-06 10:15:10.080000+00:00,51.53772,14.35506,1
2021-02-22 10:16:22.777000+00:00,51.53771,14.35219,1
2021-02-22 10:16:22.777000+00:00,51.53772,14.35506,1
2019-06-23 10:16:27+00:00,51.53771,14.35219,1
2019-06-23 10:16:27+00:00,51.53772,14.35506,1
2018-12-10 10:16:17+00:00,51.53771,14.35219,1
2018-12-10 10:16:17+00:00,51.53772,14.35506,1
2018-11-10 10:16:20.750000+00:00,51.53771,14.35219,1
2018-11-10 10:16:20.750000+00:00,51.53772,14.35506,1
2017-07-18 10:13:46.500000+00:00,51.53771,14.35219,1
2017-07-18 10:13:46.500000+00:00,51.53772,14.35506,1
2016-12-05 10:14:12.680000+00:00,51.53771,14.35219,1
2016-12-05 10:14:12.680000+00:00,51.53772,14.35506,1
2019-02-23 10:16:18+00:00,51.53771,14.35219,1
2019-02-23 10:16:18+00:00,51.53772,14.35506,1
2020-04-28 10:16:25.719000+00:00,51.53771,14.35219,1
2020-04-28 10:16:25.719000+00:00,51.53772,14.35506,1
2018-05-14 10:10:52.320000+00:00,51.53771,14.35219,1
2018-05-14 10:10:52.320000+00:00,51.53772,14.35506,1
2020-11-04 10:16:27.970000+00:00,51.53771,14.35219,1
2020-11-04 10:16:27.970000+00:00,51.53772,14.35506,1
2016-08-27 10:10:25.460000+00:00,51.53771,14.35219,1
2016-08-27 10:10:25.460000+00:00,51.53772,14.35506,1
2016-06-18 10:15:15+00:00,51.53771,14.35219,1
2016-06-18 10:15:15+00:00,51.53772,14.35506,1
2016-04-14 16:03:42+00:00,40.65707,-79.34075,1
2016-04-14 16:03:42+00:00,40.65788,-79.34171,1
2016-04-14 16:03:42+00:00,40.6599,-79.33711,1
2016-04-14 16:03:42+00:00,40.6606,-79.33812,1
2019-05-24 16:12:07+00:00,40.65707,-79.34075,1
2019-05-24 16:12:07+00:00,40.65788,-79.34171,1
2019-05-24 16:12:07+00:00,40.6599,-79.33711,1
2019-05-24 16:12:07+00:00,40.6606,-79.33812,1
2017-11-23 16:15:55.460000+00:00,40.65707,-79.34075,1
2017-11-23 16:15:55.460000+00:00,40.65788,-79.34171,1
2017-11-23 16:15:55.460000+00:00,40.6599,-79.33711,1
2017-11-23 16:15:55.460000+00:00,40.6606,-79.33812,1
2020-02-23 16:11:53.749000+00:00,40.65707,-79.34075,1
2020-02-23 16:11:53.749000+00:00,40.65788,-79.34171,1
2020-02-23 16:11:53.749000+00:00,40.6599,-79.33711,1
2020-02-23 16:11:53.749000+00:00,40.6606,-79.33812,1
2017-12-28 16:16:54.460000+00:00,40.65707,-79.34075,1
2017-12-28 16:16:54.460000+00:00,40.65788,-79.34171,1
2017-12-28 16:16:54.460000+00:00,40.6599,-79.33711,1
2017-12-28 16:16:54.460000+00:00,40.6606,-79.33812,1
2019-06-03 16:12:07+00:00,40.65707,-79.34075,1
2019-06-03 16:12:07+00:00,40.65788,-79.34171,1
2019-06-03 16:12:07+00:00,40.6599,-79.33711,1
2019-06-03 16:12:07+00:00,40.6606,-79.33812,1
2017-09-24 16:15:36.730000+00:00,40.65707,-79.34075,1
2017-09-24 16:15:36.730000+00:00,40.65788,-79.34171,1
2017-09-24 16:15:36.730000+00:00,40.6599,-79.33711,1
2017-09-24 16:15:36.730000+00:00,40.6606,-79.33812,1
2019-05-19 16:12:02+00:00,40.65707,-79.34075,1
2019-05-19 16:12:02+00:00,40.65788,-79.34171,1
2019-05-19 16:12:02+00:00,40.6599,-79.33711,1
2019-05-19 16:12:02+00:00,40.6606,-79.33812,1
2019-06-11 16:21:57+00:00,40.65707,-79.34075,1
2019-06-11 16:21:57+00:00,40.65788,-79.34171,1
2019-06-11 16:21:57+00:00,40.6599,-79.33711,1
2019-06-11 16:21:57+00:00,40.6606,-79.33812,1
2019-04-27 16:22:02+00:00,40.65707,-79.34075,1
2019-04-27 16:22:02+00:00,40.65788,-79.34171,1
2019-04-27 16:22:02+00:00,40.6599,-79.33711,1
2019-04-27 16:22:02+00:00,40.6606,-79.33812,1
2020-08-11 16:12:04.981000+00:00,40.65707,-79.34075,1
2020-08-11 16:12:04.981000+00:00,40.65788,-79.34171,1
2020-08-11 16:12:04.981000+00:00,40.6599,-79.33711,1
2020-08-11 16:12:04.981000+00:00,40.6606,-79.33812,1
2018-05-12 16:17:36.370000+00:00,40.65707,-79.34075,1
2018-05-12 16:17:36.370000+00:00,40.65788,-79.34171,1
2018-05-12 16:17:36.370000+00:00,40.6599,-79.33711,1
2018-05-12 16:17:36.370000+00:00,40.6606,-79.33812,1
2020-10-23 16:22:00.288000+00:00,40.65707,-79.34075,0
2020-10-23 16:22:00.288000+00:00,40.65788,-79.34171,0
2020-10-23 16:22:00.288000+00:00,40.6599,-79.33711,0
2020-10-23 16:22:00.288000+00:00,40.6606,-79.33812,0
2018-05-09 16:05:32.100000+00:00,40.65707,-79.34075,1
2018-05-09 16:05:32.100000+00:00,40.65788,-79.34171,1
2018-05-09 16:05:32.100000+00:00,40.6599,-79.33711,1
2018-05-09 16:05:32.100000+00:00,40.6606,-79.33812,1
2018-03-18 16:13:59.570000+00:00,40.65707,-79.34075,1
2018-03-18 16:13:59.570000+00:00,40.65788,-79.34171,1
2018-03-18 16:13:59.570000+00:00,40.6599,-79.33711,1
2018-03-18 16:13:59.570000+00:00,40.6606,-79.33812,1
2020-04-11 16:21:51.208000+00:00,40.65707,-79.34075,1
2020-04-11 16:21:51.208000+00:00,40.65788,-79.34171,1
2020-04-11 16:21:51.208000+00:00,40.6599,-79.33711,1
2020-04-11 16:21:51.208000+00:00,40.6606,-79.33812,1
2020-08-09 16:21:58.319000+00:00,40.65707,-79.34075,1
2020-08-09 16:21:58.319000+00:00,40.65788,-79.34171,1
2020-08-09 16:21:58.319000+00:00,40.6599,-79.33711,1
2020-08-09 16:21:58.319000+00:00,40.6606,-79.33812,1
2020-08-14 16:22:00.862000+00:00,40.65707,-79.34075,1
2020-08-14 16:22:00.862000+00:00,40.65788,-79.34171,1
2020-08-14 16:22:00.862000+00:00,40.6599,-79.33711,1
2020-08-14 16:22:00.862000+00:00,40.6606,-79.33812,1
2020-07-02 16:12:03.891000+00:00,40.65707,-79.34075,1
2020-07-02 16:12:03.891000+00:00,40.65788,-79.34171,1
2020-07-02 16:12:03.891000+00:00,40.6599,-79.33711,1
2020-07-02 16:12:03.891000+00:00,40.6606,-79.33812,1
2020-11-04 16:12:01.325000+00:00,40.65707,-79.34075,1
2020-11-04 16:12:01.325000+00:00,40.65788,-79.34171,1
2020-11-04 16:12:01.325000+00:00,40.6599,-79.33711,1
2020-11-04 16:12:01.325000+00:00,40.6606,-79.33812,1
2018-03-08 16:15:26+00:00,40.65707,-79.34075,1
2018-03-08 16:15:26+00:00,40.65788,-79.34171,1
2018-03-08 16:15:26+00:00,40.6599,-79.33711,1
2018-03-08 16:15:26+00:00,40.6606,-79.33812,1
2018-09-01 16:01:04.120000+00:00,40.65707,-79.34075,1
2018-09-01 16:01:04.120000+00:00,40.65788,-79.34171,1
2018-09-01 16:01:04.120000+00:00,40.6599,-79.33711,1
2018-09-01 16:01:04.120000+00:00,40.6606,-79.33812,1
2018-09-21 16:11:42.620000+00:00,40.65707,-79.34075,1
2018-09-21 16:11:42.620000+00:00,40.65788,-79.34171,1
2018-09-21 16:11:42.620000+00:00,40.6599,-79.33711,1
2018-09-21 16:11:42.620000+00:00,40.6606,-79.33812,1
2020-11-14 16:11:59.899000+00:00,40.65707,-79.34075,1
2020-11-14 16:11:59.899000+00:00,40.65788,-79.34171,1
2020-11-14 16:11:59.899000+00:00,40.6599,-79.33711,1
2020-11-14 16:11:59.899000+00:00,40.6606,-79.33812,1
2019-10-11 16:12:00.151000+00:00,40.65707,-79.34075,1
2019-10-11 16:12:00.151000+00:00,40.65788,-79.34171,1
2019-10-11 16:12:00.151000+00:00,40.6599,-79.33711,1
2019-10-11 16:12:00.151000+00:00,40.6606,-79.33812,1
2019-11-23 16:21:51.860000+00:00,40.65707,-79.34075,1
2019-11-23 16:21:51.860000+00:00,40.65788,-79.34171,1
2019-11-23 16:21:51.860000+00:00,40.6599,-79.33711,1
2019-11-23 16:21:51.860000+00:00,40.6606,-79.33812,1
2020-01-22 16:21:48.279000+00:00,40.65707,-79.34075,1
2020-01-22 16:21:48.279000+00:00,40.65788,-79.34171,1
2020-01-22 16:21:48.279000+00:00,40.6599,-79.33711,1
2020-01-22 16:21:48.279000+00:00,40.6606,-79.33812,1
2018-05-02 16:19:42.650000+00:00,40.65707,-79.34075,1
2018-05-02 16:19:42.650000+00:00,40.65788,-79.34171,1
2018-05-02 16:19:42.650000+00:00,40.6599,-79.33711,1
2018-05-02 16:19:42.650000+00:00,40.6606,-79.33812,1
2019-10-24 16:21:56.018000+00:00,40.65707,-79.34075,1
2019-10-24 16:21:56.018000+00:00,40.65788,-79.34171,1
2019-10-24 16:21:56.018000+00:00,40.6599,-79.33711,1
2019-10-24 16:21:56.018000+00:00,40.6606,-79.33812,1
2016-11-10 16:08:04.852000+00:00,40.65707,-79.34075,1
2016-11-10 16:08:04.852000+00:00,40.65788,-79.34171,1
2016-11-10 16:08:04.852000+00:00,40.6599,-79.33711,1
2016-11-10 16:08:04.852000+00:00,40.6606,-79.33812,1
2019-08-10 16:21:58.723000+00:00,40.65707,-79.34075,1
2019-08-10 16:21:58.723000+00:00,40.65788,-79.34171,1
2019-08-10 16:21:58.723000+00:00,40.6599,-79.33711,1
2019-08-10 16:21:58.723000+00:00,40.6606,-79.33812,1
